DISTRICT_N,District_Name,Year,Object_Code,Object_Description_Long,Object_Spending
175911,RICE ISD,2023,6639,"FURNITURE, EQUIPMENT, AND SOFTWARE","$688,387.00"
175911,RICE ISD,2023,6649,FIXED ASSETS-OTHER -LOCALLY DEFINED GROUPINGS,"$15,099.00"
175911,RICE ISD,2024,6112,SUBSTITUTE PAY,"$70,248.00"
175911,RICE ISD,2024,6119,TEACHER PAY & OTHER PROFESSIONALS,"$6,756,368.00"
175911,RICE ISD,2024,6121,EXTRA DUTY PAY / OVERTIME - SUPPORT PERSONNEL,"$16,217.00"
175911,RICE ISD,2024,6122,SALARIES/WAGES FOR SUBSTITUTE SUPPORT PERSONNEL,"$27,531.00"
175911,RICE ISD,2024,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$1,485,137.00"
175911,RICE ISD,2024,6139,EMPLOYEE ALLOWANCES,"$297,268.00"
175911,RICE ISD,2024,6141,SOCIAL SECURITY/MEDICARE,"$120,363.00"
175911,RICE ISD,2024,6142,GROUP HEALTH & LIFE INSURANCE,"$607,217.00"
175911,RICE ISD,2024,6143,WORKERS' COMPENSATION,"$46,666.00"
175911,RICE ISD,2024,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$578,310.00"
175911,RICE ISD,2024,6145,UNEMPLOYMENT COMPENSATION,"$6,303.00"
175911,RICE ISD,2024,6146,TEACHER RETIREMENT/TRS CARE,"$400,993.00"
175911,RICE ISD,2024,6149,EMPLOYEE BENEFITS,"$1,371.00"
175911,RICE ISD,2024,6211,LEGAL SERVICES,"$27,400.00"
175911,RICE ISD,2024,6212,AUDIT SERVICES,"$31,000.00"
175911,RICE ISD,2024,6213,TAX APPRAISAL AND COLLECTION,"$72,181.00"
175911,RICE ISD,2024,6214,LOBBYING,$249.00
175911,RICE ISD,2024,6219,PROFESSIONAL SERVICES,"$103,308.00"
175911,RICE ISD,2024,6229,TUITION AND TRANSFER PAYMENTS,"$3,909.00"
175911,RICE ISD,2024,6239,EDUCATION SERVICE CENTER SERVICES,"$137,710.00"
175911,RICE ISD,2024,6249,CONTRACTED MAINTENANCE AND REPAIR,"$697,553.00"
175911,RICE ISD,2024,6259,UTILITIES,"$383,394.00"
175911,RICE ISD,2024,6269,RENTALS - SHORT TERM AND NON-CAPITALIZED LEASES,"$5,448.00"
175911,RICE ISD,2024,6299,MISCELLANEOUS CONTRACTED SERVICES,"$134,953.00"
175911,RICE ISD,2024,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$62,407.00"
175911,RICE ISD,2024,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$89,600.00"
175911,RICE ISD,2024,6329,READING MATERIALS,$902.00
175911,RICE ISD,2024,6339,TESTING MATERIALS,"$9,910.00"
175911,RICE ISD,2024,6341,FOOD,"$328,660.00"
175911,RICE ISD,2024,6342,NON-FOOD,"$15,868.00"
175911,RICE ISD,2024,6344,USDA DONATED COMMODITIES,"$43,954.00"
175911,RICE ISD,2024,6399,GENERAL SUPPLIES,"$674,358.00"
175911,RICE ISD,2024,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$53,550.00"
175911,RICE ISD,2024,6412,TRAVEL AND SUBSISTENCE - STUDENT ONLY,"$34,664.00"
175911,RICE ISD,2024,6419,TRAVEL AND SUBSISTENCE - NON-EMPLOYEES,"$12,279.00"
175911,RICE ISD,2024,6429,INSURANCE AND BONDING COSTS,"$123,005.00"
175911,RICE ISD,2024,6491,STATUTORILY REQUIRED PUBLIC NOTICES,"$4,121.00"
175911,RICE ISD,2024,6492,PAYMENTS TO FISCAL AGENTS OF SHARED SERVICES ARRANGEMENTS,"$353,748.00"
175911,RICE ISD,2024,6495,DUES,"$27,068.00"
175911,RICE ISD,2024,6499,MISCELLANEOUS OPERATING COSTS,"$141,210.00"
175911,RICE ISD,2024,6511,BOND PRINCIPAL,"$645,000.00"
175911,RICE ISD,2024,6512,RIGHT TO USE LEASE LIABILITY - PRINCIPAL,"$374,012.00"
175911,RICE ISD,2024,6521,INTEREST ON BONDS,"$754,375.00"
175911,RICE ISD,2024,6522,INTEREST ON RIGHT TO USE LEASES,"$5,665.00"
175911,RICE ISD,2024,6599,OTHER DEBT SERVICE FEES,"$7,769.00"
175911,RICE ISD,2024,6629,"BUILDING PURCHASE, CONSTRUCTION OR IMPROVEMENTS","$68,315.00"
175911,RICE ISD,2024,6631,"VEHICLES PER UNIT COST OF $5,000 OR MORE","$457,019.00"
175911,RICE ISD,2024,6639,"FURNITURE, EQUIPMENT, AND SOFTWARE","$739,866.00"
175911,RICE ISD,2024,6649,FIXED ASSETS-OTHER -LOCALLY DEFINED GROUPINGS,"$17,944.00"
176901,BURKEVILLE ISD,2018,6112,SUBSTITUTE PAY,"$40,083.00"
176901,BURKEVILLE ISD,2018,6119,TEACHER PAY & OTHER PROFESSIONALS,"$1,635,594.00"
176901,BURKEVILLE ISD,2018,6122,SALARIES/WAGES FOR SUBSTITUTE SUPPORT PERSONNEL,"$14,952.00"
176901,BURKEVILLE ISD,2018,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$761,589.00"
176901,BURKEVILLE ISD,2018,6139,EMPLOYEE ALLOWANCES,"$22,167.00"
176901,BURKEVILLE ISD,2018,6141,SOCIAL SECURITY/MEDICARE,"$37,905.00"
176901,BURKEVILLE ISD,2018,6142,GROUP HEALTH & LIFE INSURANCE,"$94,605.00"
176901,BURKEVILLE ISD,2018,6143,WORKERS' COMPENSATION,"$63,803.00"
176901,BURKEVILLE ISD,2018,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$153,371.00"
176901,BURKEVILLE ISD,2018,6145,UNEMPLOYMENT COMPENSATION,"$13,916.00"
176901,BURKEVILLE ISD,2018,6146,TEACHER RETIREMENT/TRS CARE,"$81,012.00"
176901,BURKEVILLE ISD,2018,6211,LEGAL SERVICES,"$18,631.00"
176901,BURKEVILLE ISD,2018,6212,AUDIT SERVICES,"$21,505.00"
176901,BURKEVILLE ISD,2018,6213,TAX APPRAISAL AND COLLECTION,"$139,997.00"
176901,BURKEVILLE ISD,2018,6219,PROFESSIONAL SERVICES,"$183,004.00"
176901,BURKEVILLE ISD,2018,6221,STAFF TUITION AND RELATED FEES - HIGHER EDUCATION,"$3,534.00"
176901,BURKEVILLE ISD,2018,6239,EDUCATION SERVICE CENTER SERVICES,"$119,181.00"
176901,BURKEVILLE ISD,2018,6249,CONTRACTED MAINTENANCE AND REPAIR,"$17,529.00"
176901,BURKEVILLE ISD,2018,6259,UTILITIES,"$152,087.00"
176901,BURKEVILLE ISD,2018,6269,RENTALS - OPERATING LEASES,"$16,855.00"
176901,BURKEVILLE ISD,2018,6299,MISCELLANEOUS CONTRACTED SERVICES,$134.00
176901,BURKEVILLE ISD,2018,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$34,429.00"
176901,BURKEVILLE ISD,2018,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$45,049.00"
176901,BURKEVILLE ISD,2018,6321,INSTRUCTIONAL MATERIALS,$79.00
176901,BURKEVILLE ISD,2018,6339,TESTING MATERIALS,"$1,612.00"
176901,BURKEVILLE ISD,2018,6341,FOOD,"$98,738.00"
176901,BURKEVILLE ISD,2018,6342,NON-FOOD,"$8,135.00"
176901,BURKEVILLE ISD,2018,6344,USDA DONATED COMMODITIES,"$13,367.00"
176901,BURKEVILLE ISD,2018,6399,GENERAL SUPPLIES,"$152,015.00"
176901,BURKEVILLE ISD,2018,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$44,376.00"
176901,BURKEVILLE ISD,2018,6412,TRAVEL AND SUBSISTENCE - STUDENT ONLY,"$10,447.00"
176901,BURKEVILLE ISD,2018,6419,TRAVEL AND SUBSISTENCE - NON-EMPLOYEES,$794.00
176901,BURKEVILLE ISD,2018,6429,INSURANCE AND BONDING COSTS,"$69,914.00"
176901,BURKEVILLE ISD,2018,6499,MISCELLANEOUS OPERATING COSTS,"$19,687.00"
176901,BURKEVILLE ISD,2018,6511,BOND PRINCIPAL,"$170,000.00"
176901,BURKEVILLE ISD,2018,6513,LONG-TERM DEBT PRINCIPAL,"$96,222.00"
176901,BURKEVILLE ISD,2018,6521,INTEREST ON BONDS,"$51,854.00"
176901,BURKEVILLE ISD,2018,6631,"VEHICLES PER UNIT COST OF $5,000 OR MORE","$5,996.00"
176901,BURKEVILLE ISD,2018,6639,"FURNITURE, EQUIPMENT, AND SOFTWARE","$9,115.00"
176901,BURKEVILLE ISD,2022,6112,SUBSTITUTE PAY,"$33,204.00"
176901,BURKEVILLE ISD,2022,6119,TEACHER PAY & OTHER PROFESSIONALS,"$1,875,650.00"
176901,BURKEVILLE ISD,2022,6122,SALARIES/WAGES FOR SUBSTITUTE SUPPORT PERSONNEL,"$27,189.00"
176901,BURKEVILLE ISD,2022,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$672,395.00"
176901,BURKEVILLE ISD,2022,6139,EMPLOYEE ALLOWANCES,"$2,100.00"
176901,BURKEVILLE ISD,2022,6141,SOCIAL SECURITY/MEDICARE,"$39,139.00"
176901,BURKEVILLE ISD,2022,6142,GROUP HEALTH & LIFE INSURANCE,"$67,934.00"
176901,BURKEVILLE ISD,2022,6143,WORKERS' COMPENSATION,"$64,381.00"
176901,BURKEVILLE ISD,2022,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$151,642.00"
176901,BURKEVILLE ISD,2022,6146,TEACHER RETIREMENT/TRS CARE,"$112,774.00"
176901,BURKEVILLE ISD,2022,6149,EMPLOYEE BENEFITS,"$3,907.00"
176901,BURKEVILLE ISD,2022,6211,LEGAL SERVICES,"$5,853.00"
176901,BURKEVILLE ISD,2022,6212,AUDIT SERVICES,"$18,000.00"
176901,BURKEVILLE ISD,2022,6213,TAX APPRAISAL AND COLLECTION,"$161,166.00"
176901,BURKEVILLE ISD,2022,6219,PROFESSIONAL SERVICES,"$40,388.00"
176901,BURKEVILLE ISD,2022,6223,STUDENT TUITION-OTHER THAN TO PUBLIC SCHOOLS,"$9,427.00"
176901,BURKEVILLE ISD,2022,6239,EDUCATION SERVICE CENTER SERVICES,"$93,411.00"
176901,BURKEVILLE ISD,2022,6249,CONTRACTED MAINTENANCE AND REPAIR,"$20,928.00"
176901,BURKEVILLE ISD,2022,6259,UTILITIES,"$136,618.00"
176901,BURKEVILLE ISD,2022,6269,RENTALS - OPERATING LEASES,"$19,264.00"
176901,BURKEVILLE ISD,2022,6299,MISCELLANEOUS CONTRACTED SERVICES,"$219,613.00"
176901,BURKEVILLE ISD,2022,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$46,370.00"
176901,BURKEVILLE ISD,2022,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$36,031.00"
176901,BURKEVILLE ISD,2022,6339,TESTING MATERIALS,$462.00
176901,BURKEVILLE ISD,2022,6341,FOOD,"$72,501.00"
176901,BURKEVILLE ISD,2022,6342,NON-FOOD,"$9,415.00"
176901,BURKEVILLE ISD,2022,6344,USDA DONATED COMMODITIES,"$19,581.00"
176901,BURKEVILLE ISD,2022,6399,GENERAL SUPPLIES,"$221,930.00"
176901,BURKEVILLE ISD,2022,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$6,677.00"
176901,BURKEVILLE ISD,2022,6412,TRAVEL AND SUBSISTENCE - STUDENT ONLY,"$15,882.00"
176901,BURKEVILLE ISD,2022,6429,INSURANCE AND BONDING COSTS,"$90,674.00"
176901,BURKEVILLE ISD,2022,6491,STATUTORILY REQUIRED PUBLIC NOTICES,"$1,330.00"
176901,BURKEVILLE ISD,2022,6495,DUES,"$9,469.00"
176901,BURKEVILLE ISD,2022,6499,MISCELLANEOUS OPERATING COSTS,"$16,054.00"
176901,BURKEVILLE ISD,2022,6511,BOND PRINCIPAL,"$200,000.00"
176901,BURKEVILLE ISD,2022,6512,CAPITAL LEASE PRINCIPAL,"$50,877.00"
176901,BURKEVILLE ISD,2022,6521,INTEREST ON BONDS,"$22,250.00"
176901,BURKEVILLE ISD,2022,6522,CAPITAL LEASE INTEREST,"$5,251.00"
176901,BURKEVILLE ISD,2022,6629,"BUILDING PURCHASE, CONSTRUCTION OR IMPROVEMENTS","$1,162,749.00"
176901,BURKEVILLE ISD,2022,6639,"FURNITURE, EQUIPMENT, AND SOFTWARE","$289,202.00"
176901,BURKEVILLE ISD,2022,6669,LIBRARY BOOKS AND MEDIA,"$11,535.00"
176901,BURKEVILLE ISD,2023,6112,SUBSTITUTE PAY,"$71,026.00"
176901,BURKEVILLE ISD,2023,6119,TEACHER PAY & OTHER PROFESSIONALS,"$1,556,295.00"
176901,BURKEVILLE ISD,2023,6122,SALARIES/WAGES FOR SUBSTITUTE SUPPORT PERSONNEL,"$24,618.00"
176901,BURKEVILLE ISD,2023,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$653,265.00"
176901,BURKEVILLE ISD,2023,6139,EMPLOYEE ALLOWANCES,"$8,867.00"
176901,BURKEVILLE ISD,2023,6141,SOCIAL SECURITY/MEDICARE,"$35,720.00"
176901,BURKEVILLE ISD,2023,6142,GROUP HEALTH & LIFE INSURANCE,"$63,398.00"
176901,BURKEVILLE ISD,2023,6143,WORKERS' COMPENSATION,"$58,866.00"
176901,BURKEVILLE ISD,2023,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$131,012.00"
176901,BURKEVILLE ISD,2023,6146,TEACHER RETIREMENT/TRS CARE,"$123,153.00"
176901,BURKEVILLE ISD,2023,6149,EMPLOYEE BENEFITS,"$7,016.00"
176901,BURKEVILLE ISD,2023,6211,LEGAL SERVICES,"$14,569.00"
176901,BURKEVILLE ISD,2023,6212,AUDIT SERVICES,"$21,500.00"
176901,BURKEVILLE ISD,2023,6213,TAX APPRAISAL AND COLLECTION,"$166,637.00"
176901,BURKEVILLE ISD,2023,6214,LOBBYING,$436.00
176901,BURKEVILLE ISD,2023,6219,PROFESSIONAL SERVICES,"$58,599.00"
176901,BURKEVILLE ISD,2023,6223,STUDENT TUITION-OTHER THAN TO PUBLIC SCHOOLS,"$9,287.00"
176901,BURKEVILLE ISD,2023,6239,EDUCATION SERVICE CENTER SERVICES,"$101,887.00"
176901,BURKEVILLE ISD,2023,6249,CONTRACTED MAINTENANCE AND REPAIR,"$15,271.00"
176901,BURKEVILLE ISD,2023,6259,UTILITIES,"$146,535.00"
176901,BURKEVILLE ISD,2023,6269,RENTALS - OPERATING LEASES,"$20,381.00"
176901,BURKEVILLE ISD,2023,6299,MISCELLANEOUS CONTRACTED SERVICES,"$207,682.00"
176901,BURKEVILLE ISD,2023,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$48,218.00"
176901,BURKEVILLE ISD,2023,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$22,160.00"
176901,BURKEVILLE ISD,2023,6339,TESTING MATERIALS,$605.00
176901,BURKEVILLE ISD,2023,6341,FOOD,"$78,757.00"
176901,BURKEVILLE ISD,2023,6342,NON-FOOD,"$14,757.00"
176901,BURKEVILLE ISD,2023,6399,GENERAL SUPPLIES,"$212,697.00"
176901,BURKEVILLE ISD,2023,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$9,732.00"
176901,BURKEVILLE ISD,2023,6412,TRAVEL AND SUBSISTENCE - STUDENT ONLY,"$16,431.00"
176901,BURKEVILLE ISD,2023,6429,INSURANCE AND BONDING COSTS,"$122,517.00"
176901,BURKEVILLE ISD,2023,6491,STATUTORILY REQUIRED PUBLIC NOTICES,$689.00
176901,BURKEVILLE ISD,2023,6495,DUES,"$10,358.00"
176901,BURKEVILLE ISD,2023,6499,MISCELLANEOUS OPERATING COSTS,"$93,959.00"
176901,BURKEVILLE ISD,2023,6511,BOND PRINCIPAL,"$210,000.00"
176901,BURKEVILLE ISD,2023,6512,CAPITAL LEASE PRINCIPAL,"$50,000.00"
176901,BURKEVILLE ISD,2023,6521,INTEREST ON BONDS,"$13,000.00"
176901,BURKEVILLE ISD,2023,6522,CAPITAL LEASE INTEREST,"$6,204.00"
176901,BURKEVILLE ISD,2023,6631,"VEHICLES PER UNIT COST OF $5,000 OR MORE","$255,800.00"
176901,BURKEVILLE ISD,2023,6639,"FURNITURE, EQUIPMENT, AND SOFTWARE","$19,533.00"
176901,BURKEVILLE ISD,2024,6112,SUBSTITUTE PAY,"$47,053.00"
176901,BURKEVILLE ISD,2024,6119,TEACHER PAY & OTHER PROFESSIONALS,"$1,722,809.00"
176901,BURKEVILLE ISD,2024,6122,SALARIES/WAGES FOR SUBSTITUTE SUPPORT PERSONNEL,"$19,958.00"
176901,BURKEVILLE ISD,2024,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$684,704.00"
176901,BURKEVILLE ISD,2024,6139,EMPLOYEE ALLOWANCES,"$9,884.00"
176901,BURKEVILLE ISD,2024,6141,SOCIAL SECURITY/MEDICARE,"$37,356.00"
176901,BURKEVILLE ISD,2024,6142,GROUP HEALTH & LIFE INSURANCE,"$56,247.00"
176901,BURKEVILLE ISD,2024,6143,WORKERS' COMPENSATION,"$54,131.00"
176901,BURKEVILLE ISD,2024,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$153,572.00"
176901,BURKEVILLE ISD,2024,6146,TEACHER RETIREMENT/TRS CARE,"$138,651.00"
176901,BURKEVILLE ISD,2024,6149,EMPLOYEE BENEFITS,"$10,236.00"
176901,BURKEVILLE ISD,2024,6211,LEGAL SERVICES,"$6,655.00"
176901,BURKEVILLE ISD,2024,6212,AUDIT SERVICES,"$21,500.00"
176901,BURKEVILLE ISD,2024,6213,TAX APPRAISAL AND COLLECTION,"$176,457.00"
176901,BURKEVILLE ISD,2024,6214,LOBBYING,$170.00
176901,BURKEVILLE ISD,2024,6219,PROFESSIONAL SERVICES,"$48,071.00"
176901,BURKEVILLE ISD,2024,6223,STUDENT TUITION-OTHER THAN TO PUBLIC SCHOOLS,"$10,082.00"
176901,BURKEVILLE ISD,2024,6239,EDUCATION SERVICE CENTER SERVICES,"$88,019.00"
176901,BURKEVILLE ISD,2024,6249,CONTRACTED MAINTENANCE AND REPAIR,"$8,473.00"
176901,BURKEVILLE ISD,2024,6259,UTILITIES,"$148,093.00"
176901,BURKEVILLE ISD,2024,6269,RENTALS - SHORT TERM AND NON-CAPITALIZED LEASES,"$24,631.00"
176901,BURKEVILLE ISD,2024,6299,MISCELLANEOUS CONTRACTED SERVICES,"$151,455.00"
176901,BURKEVILLE ISD,2024,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$50,427.00"
176901,BURKEVILLE ISD,2024,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$29,294.00"
176901,BURKEVILLE ISD,2024,6339,TESTING MATERIALS,"$1,391.00"
176901,BURKEVILLE ISD,2024,6341,FOOD,"$91,461.00"
176901,BURKEVILLE ISD,2024,6342,NON-FOOD,"$12,203.00"
176901,BURKEVILLE ISD,2024,6399,GENERAL SUPPLIES,"$197,736.00"
176901,BURKEVILLE ISD,2024,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$10,355.00"
176901,BURKEVILLE ISD,2024,6412,TRAVEL AND SUBSISTENCE - STUDENT ONLY,"$14,819.00"
176901,BURKEVILLE ISD,2024,6429,INSURANCE AND BONDING COSTS,"$163,801.00"
176901,BURKEVILLE ISD,2024,6439,ELECTION COSTS,"$1,692.00"
176901,BURKEVILLE ISD,2024,6491,STATUTORILY REQUIRED PUBLIC NOTICES,$540.00
176901,BURKEVILLE ISD,2024,6495,DUES,"$11,331.00"
176901,BURKEVILLE ISD,2024,6499,MISCELLANEOUS OPERATING COSTS,"$35,952.00"
176901,BURKEVILLE ISD,2024,6511,BOND PRINCIPAL,"$220,000.00"
176901,BURKEVILLE ISD,2024,6512,RIGHT TO USE LEASE LIABILITY - PRINCIPAL,"$30,120.00"
176901,BURKEVILLE ISD,2024,6521,INTEREST ON BONDS,"$4,400.00"
176901,BURKEVILLE ISD,2024,6522,INTEREST ON RIGHT TO USE LEASES,"$4,980.00"
176901,BURKEVILLE ISD,2024,6631,"VEHICLES PER UNIT COST OF $5,000 OR MORE","$48,755.00"
176901,BURKEVILLE ISD,2024,6639,"FURNITURE, EQUIPMENT, AND SOFTWARE","$137,987.00"
176902,NEWTON ISD,2018,6112,SUBSTITUTE PAY,"$91,257.00"
176902,NEWTON ISD,2018,6119,TEACHER PAY & OTHER PROFESSIONALS,"$5,351,362.00"
176902,NEWTON ISD,2018,6121,EXTRA DUTY PAY / OVERTIME - SUPPORT PERSONNEL,"$68,268.00"
176902,NEWTON ISD,2018,6122,SALARIES/WAGES FOR SUBSTITUTE SUPPORT PERSONNEL,"$34,519.00"
176902,NEWTON ISD,2018,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$1,937,509.00"
176902,NEWTON ISD,2018,6141,SOCIAL SECURITY/MEDICARE,"$95,574.00"
176902,NEWTON ISD,2018,6142,GROUP HEALTH & LIFE INSURANCE,"$358,663.00"
176902,NEWTON ISD,2018,6143,WORKERS' COMPENSATION,"$61,982.00"
176902,NEWTON ISD,2018,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$476,457.00"
176902,NEWTON ISD,2018,6145,UNEMPLOYMENT COMPENSATION,"$12,044.00"
176902,NEWTON ISD,2018,6146,TEACHER RETIREMENT/TRS CARE,"$290,261.00"
176902,NEWTON ISD,2018,6211,LEGAL SERVICES,"$14,524.00"
176902,NEWTON ISD,2018,6212,AUDIT SERVICES,"$12,750.00"
176902,NEWTON ISD,2018,6213,TAX APPRAISAL AND COLLECTION,"$168,830.00"
176902,NEWTON ISD,2018,6219,PROFESSIONAL SERVICES,"$135,525.00"
176902,NEWTON ISD,2018,6223,STUDENT TUITION-OTHER THAN TO PUBLIC SCHOOLS,$184.00
176902,NEWTON ISD,2018,6229,TUITION AND TRANSFER PAYMENTS,"$9,424.00"
176902,NEWTON ISD,2018,6239,EDUCATION SERVICE CENTER SERVICES,"$114,533.00"
176902,NEWTON ISD,2018,6249,CONTRACTED MAINTENANCE AND REPAIR,"$548,598.00"
176902,NEWTON ISD,2018,6259,UTILITIES,"$395,101.00"
176902,NEWTON ISD,2018,6269,RENTALS - OPERATING LEASES,"$66,745.00"
176902,NEWTON ISD,2018,6291,CONSULTING SERVICES,"$51,814.00"
176902,NEWTON ISD,2018,6299,MISCELLANEOUS CONTRACTED SERVICES,"$197,047.00"
176902,NEWTON ISD,2018,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$69,341.00"
176902,NEWTON ISD,2018,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$264,630.00"
176902,NEWTON ISD,2018,6321,INSTRUCTIONAL MATERIALS,"$87,569.00"
176902,NEWTON ISD,2018,6329,READING MATERIALS,"$5,881.00"
176902,NEWTON ISD,2018,6339,TESTING MATERIALS,"$9,636.00"
176902,NEWTON ISD,2018,6341,FOOD,"$382,076.00"
176902,NEWTON ISD,2018,6342,NON-FOOD,"$25,920.00"
176902,NEWTON ISD,2018,6344,USDA DONATED COMMODITIES,"$48,106.00"
176902,NEWTON ISD,2018,6349,FOOD SERVICE SUPPLIES,"$9,309.00"
176902,NEWTON ISD,2018,6399,GENERAL SUPPLIES,"$829,397.00"
176902,NEWTON ISD,2018,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$72,447.00"
176902,NEWTON ISD,2018,6412,TRAVEL AND SUBSISTENCE - STUDENT ONLY,"$68,843.00"
176902,NEWTON ISD,2018,6419,TRAVEL AND SUBSISTENCE - NON-EMPLOYEES,"$3,988.00"
176902,NEWTON ISD,2018,6429,INSURANCE AND BONDING COSTS,"$129,004.00"
176902,NEWTON ISD,2018,6494,RECLASSIFIED TRANSPORTATION EXPENDITURES/EXPENSES,"$32,820.00"
176902,NEWTON ISD,2018,6495,DUES,"$8,460.00"
176902,NEWTON ISD,2018,6499,MISCELLANEOUS OPERATING COSTS,"$105,797.00"
176902,NEWTON ISD,2018,6511,BOND PRINCIPAL,"$620,000.00"
176902,NEWTON ISD,2018,6512,CAPITAL LEASE PRINCIPAL,"$19,094.00"
176902,NEWTON ISD,2018,6521,INTEREST ON BONDS,"$121,500.00"
176902,NEWTON ISD,2018,6522,CAPITAL LEASE INTEREST,"$1,029.00"
176902,NEWTON ISD,2018,6599,OTHER DEBT SERVICE FEES,$400.00
176902,NEWTON ISD,2018,6629,"BUILDING PURCHASE, CONSTRUCTION OR IMPROVEMENTS","$1,267,702.00"
176902,NEWTON ISD,2018,6631,"VEHICLES PER UNIT COST OF $5,000 OR MORE","$89,709.00"
176902,NEWTON ISD,2018,6639,"FURNITURE, EQUIPMENT, AND SOFTWARE","$54,567.00"
176902,NEWTON ISD,2018,6649,FIXED ASSETS-OTHER -LOCALLY DEFINED GROUPINGS,"$29,082.00"
176902,NEWTON ISD,2022,6112,SUBSTITUTE PAY,"$79,915.00"
176902,NEWTON ISD,2022,6119,TEACHER PAY & OTHER PROFESSIONALS,"$6,446,973.00"
176902,NEWTON ISD,2022,6121,EXTRA DUTY PAY / OVERTIME - SUPPORT PERSONNEL,"$159,964.00"
176902,NEWTON ISD,2022,6122,SALARIES/WAGES FOR SUBSTITUTE SUPPORT PERSONNEL,"$65,529.00"
176902,NEWTON ISD,2022,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$1,724,201.00"
176902,NEWTON ISD,2022,6141,SOCIAL SECURITY/MEDICARE,"$115,585.00"
176902,NEWTON ISD,2022,6142,GROUP HEALTH & LIFE INSURANCE,"$653,950.00"
176902,NEWTON ISD,2022,6143,WORKERS' COMPENSATION,"$59,494.00"
176902,NEWTON ISD,2022,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$550,035.00"
176902,NEWTON ISD,2022,6145,UNEMPLOYMENT COMPENSATION,"$11,488.00"
176902,NEWTON ISD,2022,6146,TEACHER RETIREMENT/TRS CARE,"$352,963.00"
176902,NEWTON ISD,2022,6149,EMPLOYEE BENEFITS,$92.00
176902,NEWTON ISD,2022,6211,LEGAL SERVICES,"$232,260.00"
176902,NEWTON ISD,2022,6212,AUDIT SERVICES,"$19,750.00"
176902,NEWTON ISD,2022,6213,TAX APPRAISAL AND COLLECTION,"$225,831.00"
176902,NEWTON ISD,2022,6219,PROFESSIONAL SERVICES,"$422,684.00"
176902,NEWTON ISD,2022,6223,STUDENT TUITION-OTHER THAN TO PUBLIC SCHOOLS,$760.00
176902,NEWTON ISD,2022,6229,TUITION AND TRANSFER PAYMENTS,"$19,847.00"
176902,NEWTON ISD,2022,6239,EDUCATION SERVICE CENTER SERVICES,"$138,948.00"
176902,NEWTON ISD,2022,6249,CONTRACTED MAINTENANCE AND REPAIR,"$545,545.00"
176902,NEWTON ISD,2022,6259,UTILITIES,"$380,685.00"
176902,NEWTON ISD,2022,6269,RENTALS - OPERATING LEASES,"$62,476.00"
176902,NEWTON ISD,2022,6291,CONSULTING SERVICES,"$254,178.00"
176902,NEWTON ISD,2022,6299,MISCELLANEOUS CONTRACTED SERVICES,"$270,735.00"
176902,NEWTON ISD,2022,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$103,674.00"
176902,NEWTON ISD,2022,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$223,856.00"
176902,NEWTON ISD,2022,6321,INSTRUCTIONAL MATERIALS,"$55,636.00"
176902,NEWTON ISD,2022,6329,READING MATERIALS,"$3,891.00"
